Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price ,Revenue ,Cost_per_Unit ,Total_Cost ,Profit
T02708,01-09-2024,Upper Bavaria,Ingolstadt,Coca-Cola,Online,11654,1.02,11857.19,0.57,6614.09,5243.1
T02709,01-09-2024,Upper Bavaria,Ingolstadt,Pepsi,Retail,18055,0.85,15296.52,0.65,11803.49,3493.03
T02710,01-09-2024,Upper Bavaria,Ingolstadt,Pepsi,Supermarket,18165,1.18,21519.84,0.69,12523.95,8995.89
T02711,01-09-2024,Upper Bavaria,Ingolstadt,Pepsi,Club/Bar,10170,0.88,8924.98,0.69,7057.23,1867.75
T02712,01-09-2024,Upper Bavaria,Ingolstadt,Pepsi,Online,11031,0.95,10441.92,0.6,6580.55,3861.36
T02713,01-09-2024,Swabia,Erlangen,Club-Mate,Retail,2002,1.36,2714.33,0.9,1794.72,919.6
T02714,01-09-2024,Swabia,Erlangen,Club-Mate,Supermarket,4934,1.44,7092.64,0.93,4607.17,2485.47
T02715,01-09-2024,Swabia,Erlangen,Club-Mate,Club/Bar,4028,1.32,5330.78,0.94,3782.19,1548.59
T02716,01-09-2024,Swabia,Erlangen,Club-Mate,Online,2198,1.49,3277.09,0.93,2038.72,1238.37
T02717,01-09-2024,Swabia,Erlangen,Coca-Cola,Retail,12835,0.96,12379.78,0.6,7693.22,4686.55
T02718,01-09-2024,Swabia,Erlangen,Coca-Cola,Supermarket,12530,0.97,12157.77,0.66,8208.49,3949.28
T02719,01-09-2024,Swabia,Erlangen,Coca-Cola,Club/Bar,13411,0.82,11001.1,0.55,7386.92,3614.17
T02720,01-09-2024,Swabia,Erlangen,Coca-Cola,Online,9652,0.89,8611.49,0.61,5885.79,2725.69
T02721,01-09-2024,Swabia,Erlangen,Pepsi,Retail,17990,0.84,15109.97,0.65,11617.91,3492.07
T02722,01-09-2024,Swabia,Erlangen,Pepsi,Supermarket,10038,1.02,10275.37,0.59,5875.32,4400.05
T02723,01-09-2024,Swabia,Erlangen,Pepsi,Club/Bar,16790,0.88,14730.57,0.52,8809.82,5920.75
T02724,01-09-2024,Swabia,Erlangen,Pepsi,Online,16072,1.03,16496.19,0.57,9112.13,7384.06
T02725,01-09-2024,Upper Palatinate,Bayreuth,Club-Mate,Retail,5952,1.38,8219.69,0.82,4884.72,3334.98
T02726,01-09-2024,Upper Palatinate,Bayreuth,Club-Mate,Supermarket,3817,1.31,4998.76,0.86,3286.18,1712.58
T02727,01-09-2024,Upper Palatinate,Bayreuth,Club-Mate,Club/Bar,6470,1.44,9294.28,0.9,5815.28,3479
T02728,01-09-2024,Upper Palatinate,Bayreuth,Club-Mate,Online,3570,1.33,4736.97,0.92,3268.13,1468.84
T02729,01-09-2024,Upper Palatinate,Bayreuth,Coca-Cola,Retail,12832,0.94,12104.17,0.65,8339.74,3764.42
T02730,01-09-2024,Upper Palatinate,Bayreuth,Coca-Cola,Supermarket,8629,1.03,8890.56,0.65,5646.1,3244.46
T02731,01-09-2024,Upper Palatinate,Bayreuth,Coca-Cola,Club/Bar,9013,1.13,10164.38,0.54,4825.83,5338.55
T02732,01-09-2024,Upper Palatinate,Bayreuth,Coca-Cola,Online,8138,1.06,8663,0.68,5552.25,3110.75
T02733,01-09-2024,Upper Palatinate,Bayreuth,Pepsi,Retail,16181,0.96,15575.74,0.51,8312.58,7263.16
T02734,01-09-2024,Upper Palatinate,Bayreuth,Pepsi,Supermarket,19459,1.06,20604.09,0.65,12691.93,7912.15
T02735,01-09-2024,Upper Palatinate,Bayreuth,Pepsi,Club/Bar,8140,1.07,8697.07,0.62,5061.88,3635.19
T02736,01-09-2024,Upper Palatinate,Bayreuth,Pepsi,Online,9754,1.11,10834.4,0.61,5946.59,4887.81
T02737,01-09-2024,Lower Franconia,Bamberg,Club-Mate,Retail,5123,1.44,7392.08,0.98,5045.34,2346.74
T02738,01-09-2024,Lower Franconia,Bamberg,Club-Mate,Supermarket,2268,1.31,2965.57,0.9,2048.27,917.3
T02739,01-09-2024,Lower Franconia,Bamberg,Club-Mate,Club/Bar,4246,1.36,5774.66,0.84,3548.63,2226.02
T02740,01-09-2024,Lower Franconia,Bamberg,Club-Mate,Online,4803,1.33,6394.45,0.9,4331.76,2062.68
T02741,01-09-2024,Lower Franconia,Bamberg,Coca-Cola,Retail,19216,1.06,20369.83,0.55,10481.05,9888.77
T02742,01-09-2024,Lower Franconia,Bamberg,Coca-Cola,Supermarket,15175,1.05,15917.88,0.59,8919.06,6998.81
T02743,01-09-2024,Lower Franconia,Bamberg,Coca-Cola,Club/Bar,10401,1,10442.09,0.54,5654.23,4787.86
T02744,01-09-2024,Lower Franconia,Bamberg,Coca-Cola,Online,11234,1.06,11924.59,0.69,7757.76,4166.83
T02745,01-09-2024,Lower Franconia,Bamberg,Pepsi,Retail,19761,0.89,17630.84,0.67,13297.31,4333.53
T02746,01-09-2024,Lower Franconia,Bamberg,Pepsi,Supermarket,12528,0.98,12327.42,0.65,8200.1,4127.33
T02747,01-09-2024,Lower Franconia,Bamberg,Pepsi,Club/Bar,14796,1.18,17412.79,0.61,9061.41,8351.38
T02748,01-09-2024,Lower Franconia,Bamberg,Pepsi,Online,9384,0.98,9232.72,0.54,5087.21,4145.51
T02749,01-09-2024,Lower Franconia,Passau,Club-Mate,Retail,5570,1.47,8190.92,0.97,5394.1,2796.82
T02750,01-09-2024,Lower Franconia,Passau,Club-Mate,Supermarket,5400,1.32,7101.49,0.9,4849.51,2251.98
T02751,01-09-2024,Lower Franconia,Passau,Club-Mate,Club/Bar,2899,1.39,4030.37,0.98,2834.28,1196.09
T02752,01-09-2024,Lower Franconia,Passau,Club-Mate,Online,4787,1.31,6274.21,0.82,3905.92,2368.3
T02753,01-09-2024,Lower Franconia,Passau,Coca-Cola,Retail,17895,1.14,20391.59,0.68,12172.66,8218.93
T02754,01-09-2024,Lower Franconia,Passau,Coca-Cola,Supermarket,10758,1.19,12853.39,0.67,7166.74,5686.65
T02755,01-09-2024,Lower Franconia,Passau,Coca-Cola,Club/Bar,14396,1,14426.98,0.52,7430.21,6996.77
T02756,01-09-2024,Lower Franconia,Passau,Coca-Cola,Online,17600,0.96,16924.1,0.53,9290.14,7633.97
T02757,01-09-2024,Lower Franconia,Passau,Pepsi,Retail,10464,0.87,9076.76,0.5,5263.24,3813.52
T02758,01-09-2024,Lower Franconia,Passau,Pepsi,Supermarket,9044,0.93,8411.68,0.53,4755.47,3656.21
T02759,01-09-2024,Lower Franconia,Passau,Pepsi,Club/Bar,19491,1.04,20205.98,0.51,9891.76,10314.21
T02760,01-09-2024,Lower Franconia,Passau,Pepsi,Online,10597,0.91,9667.97,0.57,6007.58,3660.4
T02761,01-09-2024,Lower Franconia,Rosenheim,Club-Mate,Retail,5464,1.22,6688.35,0.88,4791.23,1897.11
T02762,01-09-2024,Lower Franconia,Rosenheim,Club-Mate,Supermarket,4407,1.29,5703.53,0.97,4294.11,1409.42
T02763,01-09-2024,Lower Franconia,Rosenheim,Club-Mate,Club/Bar,2642,1.45,3827.82,0.92,2417.52,1410.3
T02764,01-09-2024,Lower Franconia,Rosenheim,Club-Mate,Online,2254,1.38,3108.76,0.85,1905.1,1203.66
T02765,01-09-2024,Lower Franconia,Rosenheim,Coca-Cola,Retail,8036,1,8023.25,0.58,4675.38,3347.87
T02766,01-09-2024,Lower Franconia,Rosenheim,Coca-Cola,Supermarket,16008,1.15,18466.5,0.69,11033.65,7432.85
T02767,01-09-2024,Lower Franconia,Rosenheim,Coca-Cola,Club/Bar,10453,0.81,8444.39,0.52,5426.51,3017.88
T02768,01-09-2024,Lower Franconia,Rosenheim,Coca-Cola,Online,9230,0.86,7926.05,0.69,6405.39,1520.66
T02769,01-09-2024,Lower Franconia,Rosenheim,Pepsi,Retail,18544,1.14,21149.37,0.61,11254.82,9894.55
T02770,01-09-2024,Lower Franconia,Rosenheim,Pepsi,Supermarket,8277,0.88,7268.13,0.53,4379.23,2888.91
T02771,01-09-2024,Lower Franconia,Rosenheim,Pepsi,Club/Bar,17281,1,17290.13,0.64,11074.68,6215.44
T02772,01-09-2024,Lower Franconia,Rosenheim,Pepsi,Online,17887,0.9,16055.18,0.63,11333.49,4721.68
T02773,01-10-2024,Upper Franconia,Munich,Club-Mate,Retail,4647,1.48,6871.4,0.87,4027.53,2843.87
T02774,01-10-2024,Upper Franconia,Munich,Club-Mate,Supermarket,6274,1.47,9213.43,0.91,5684.11,3529.32
T02775,01-10-2024,Upper Franconia,Munich,Club-Mate,Club/Bar,6568,1.35,8835.88,0.85,5597.38,3238.51
T02776,01-10-2024,Upper Franconia,Munich,Club-Mate,Online,5547,1.33,7392.17,0.86,4773,2619.17
T02777,01-10-2024,Upper Franconia,Munich,Coca-Cola,Retail,16171,0.99,16058.46,0.66,10710.15,5348.31
T02778,01-10-2024,Upper Franconia,Munich,Coca-Cola,Supermarket,15517,0.8,12465.44,0.64,9943.13,2522.31
T02779,01-10-2024,Upper Franconia,Munich,Coca-Cola,Club/Bar,16951,1.13,19172.12,0.54,9216.64,9955.48
T02780,01-10-2024,Upper Franconia,Munich,Coca-Cola,Online,17956,1.08,19362.72,0.53,9575.98,9786.74
T02781,01-10-2024,Upper Franconia,Munich,Pepsi,Retail,11910,1.13,13414.47,0.69,8214.05,5200.42
T02782,01-10-2024,Upper Franconia,Munich,Pepsi,Supermarket,16493,0.95,15745.89,0.55,9002.69,6743.19
T02783,01-10-2024,Upper Franconia,Munich,Pepsi,Club/Bar,14593,0.97,14193.24,0.63,9149.13,5044.11
T02784,01-10-2024,Upper Franconia,Munich,Pepsi,Online,10810,0.88,9503.79,0.5,5450.82,4052.97
T02785,01-10-2024,Lower Franconia,Nuremberg,Club-Mate,Retail,3627,1.27,4588.99,0.92,3329.89,1259.1
T02786,01-10-2024,Lower Franconia,Nuremberg,Club-Mate,Supermarket,4141,1.28,5314.42,0.89,3695.82,1618.59
T02787,01-10-2024,Lower Franconia,Nuremberg,Club-Mate,Club/Bar,4246,1.44,6112.31,0.86,3654.53,2457.77
T02788,01-10-2024,Lower Franconia,Nuremberg,Club-Mate,Online,2534,1.34,3393,0.85,2160.79,1232.21
T02789,01-10-2024,Lower Franconia,Nuremberg,Coca-Cola,Retail,17451,1.12,19528.43,0.56,9716.44,9811.99
T02790,01-10-2024,Lower Franconia,Nuremberg,Coca-Cola,Supermarket,19219,0.93,17957.7,0.56,10787.6,7170.09
T02791,01-10-2024,Lower Franconia,Nuremberg,Coca-Cola,Club/Bar,14373,1.16,16662.07,0.5,7242.65,9419.42
T02792,01-10-2024,Lower Franconia,Nuremberg,Coca-Cola,Online,15871,0.89,14083.29,0.52,8204.67,5878.63
T02793,01-10-2024,Lower Franconia,Nuremberg,Pepsi,Retail,9742,0.86,8382.37,0.68,6620.08,1762.29
T02794,01-10-2024,Lower Franconia,Nuremberg,Pepsi,Supermarket,10341,1.04,10790.72,0.53,5527.23,5263.49
T02795,01-10-2024,Lower Franconia,Nuremberg,Pepsi,Club/Bar,19681,1.16,22872.03,0.58,11346.59,11525.44
T02796,01-10-2024,Lower Franconia,Nuremberg,Pepsi,Online,19875,1.03,20403.81,0.52,10351.09,10052.72
T02797,01-10-2024,Upper Franconia,Augsburg,Club-Mate,Retail,4928,1.48,7285.52,0.85,4173.46,3112.06
T02798,01-10-2024,Upper Franconia,Augsburg,Club-Mate,Supermarket,3366,1.36,4581.04,0.97,3276.79,1304.25
T02799,01-10-2024,Upper Franconia,Augsburg,Club-Mate,Club/Bar,2659,1.22,3239.24,0.91,2412.28,826.97
T02800,01-10-2024,Upper Franconia,Augsburg,Club-Mate,Online,2017,1.38,2777.71,0.98,1980.56,797.15
T02801,01-10-2024,Upper Franconia,Augsburg,Coca-Cola,Retail,12223,1.08,13256.1,0.52,6305.45,6950.65
T02802,01-10-2024,Upper Franconia,Augsburg,Coca-Cola,Supermarket,13452,1.17,15736.66,0.67,8997.67,6738.99
T02803,01-10-2024,Upper Franconia,Augsburg,Coca-Cola,Club/Bar,15771,1.16,18359.01,0.57,8981.1,9377.9
T02804,01-10-2024,Upper Franconia,Augsburg,Coca-Cola,Online,12436,1.02,12688.77,0.62,7662.53,5026.24
T02805,01-10-2024,Upper Franconia,Augsburg,Pepsi,Retail,18137,0.82,14935.22,0.64,11696.53,3238.69
T02806,01-10-2024,Upper Franconia,Augsburg,Pepsi,Supermarket,13472,1.09,14639.88,0.67,9034.05,5605.83
T02807,01-10-2024,Upper Franconia,Augsburg,Pepsi,Club/Bar,16327,0.88,14445.82,0.63,10364.97,4080.85
T02808,01-10-2024,Upper Franconia,Augsburg,Pepsi,Online,9116,1.15,10521.1,0.52,4699.59,5821.5
T02809,01-10-2024,Lower Bavaria,Regensburg,Club-Mate,Retail,3506,1.33,4660.31,0.99,3480.38,1179.93
T02810,01-10-2024,Lower Bavaria,Regensburg,Club-Mate,Supermarket,3279,1.25,4089.54,0.87,2849.14,1240.41
T02811,01-10-2024,Lower Bavaria,Regensburg,Club-Mate,Club/Bar,4052,1.36,5523.51,0.89,3609.51,1914
T02812,01-10-2024,Lower Bavaria,Regensburg,Club-Mate,Online,5849,1.48,8665.57,0.98,5756.66,2908.91
T02813,01-10-2024,Lower Bavaria,Regensburg,Coca-Cola,Retail,16596,0.94,15610.13,0.55,9057.31,6552.82
T02814,01-10-2024,Lower Bavaria,Regensburg,Coca-Cola,Supermarket,10916,1.15,12553.37,0.57,6194.24,6359.13
T02815,01-10-2024,Lower Bavaria,Regensburg,Coca-Cola,Club/Bar,14989,1.11,16658.71,0.51,7571.38,9087.33
T02816,01-10-2024,Lower Bavaria,Regensburg,Coca-Cola,Online,10965,0.82,9008.46,0.64,7033.69,1974.77
T02817,01-10-2024,Lower Bavaria,Regensburg,Pepsi,Retail,14484,1.19,17300.59,0.61,8769.77,8530.82
T02818,01-10-2024,Lower Bavaria,Regensburg,Pepsi,Supermarket,16927,1.11,18714.15,0.67,11363.25,7350.9
T02819,01-10-2024,Lower Bavaria,Regensburg,Pepsi,Club/Bar,17993,1.07,19232.52,0.58,10370.54,8861.98
T02820,01-10-2024,Lower Bavaria,Regensburg,Pepsi,Online,16452,0.92,15154.63,0.54,8912.81,6241.82
T02821,01-10-2024,Lower Franconia,Würzburg,Club-Mate,Retail,3872,1.37,5318.04,0.81,3148.53,2169.51
T02822,01-10-2024,Lower Franconia,Würzburg,Club-Mate,Supermarket,2115,1.2,2545.49,0.82,1725.73,819.76
T02823,01-10-2024,Lower Franconia,Würzburg,Club-Mate,Club/Bar,6477,1.36,8815.23,0.96,6213.57,2601.66
T02824,01-10-2024,Lower Franconia,Würzburg,Club-Mate,Online,3808,1.23,4685.91,0.9,3427.38,1258.53
T02825,01-10-2024,Lower Franconia,Würzburg,Coca-Cola,Retail,14327,0.88,12671.34,0.61,8774.39,3896.95
T02826,01-10-2024,Lower Franconia,Würzburg,Coca-Cola,Supermarket,17606,1.17,20644.31,0.65,11500.42,9143.9
T02827,01-10-2024,Lower Franconia,Würzburg,Coca-Cola,Club/Bar,18045,0.93,16711.29,0.69,12386.89,4324.39
T02828,01-10-2024,Lower Franconia,Würzburg,Coca-Cola,Online,8114,1.13,9141.38,0.59,4776.07,4365.31
T02829,01-10-2024,Lower Franconia,Würzburg,Pepsi,Retail,13685,0.94,12820.95,0.69,9479.41,3341.55
T02830,01-10-2024,Lower Franconia,Würzburg,Pepsi,Supermarket,16874,0.85,14386.15,0.63,10606.95,3779.2
T02831,01-10-2024,Lower Franconia,Würzburg,Pepsi,Club/Bar,16925,0.91,15389.02,0.61,10252.95,5136.07
T02832,01-10-2024,Lower Franconia,Würzburg,Pepsi,Online,14773,1.2,17692.54,0.61,8958.73,8733.81
T02833,01-10-2024,Lower Bavaria,Ingolstadt,Club-Mate,Retail,6660,1.35,9019.06,0.9,5986.9,3032.16
T02834,01-10-2024,Lower Bavaria,Ingolstadt,Club-Mate,Supermarket,3058,1.42,4340,0.91,2796.45,1543.55
T02835,01-10-2024,Lower Bavaria,Ingolstadt,Club-Mate,Club/Bar,6266,1.31,8235.97,0.88,5524.31,2711.66
T02836,01-10-2024,Lower Bavaria,Ingolstadt,Club-Mate,Online,5914,1.45,8571.58,0.81,4788.55,3783.03
T02837,01-10-2024,Lower Bavaria,Ingolstadt,Coca-Cola,Retail,16132,0.82,13253.91,0.58,9349.91,3904
T02838,01-10-2024,Lower Bavaria,Ingolstadt,Coca-Cola,Supermarket,13896,0.87,12158.93,0.68,9500.41,2658.52
T02839,01-10-2024,Lower Bavaria,Ingolstadt,Coca-Cola,Club/Bar,9590,0.96,9242.88,0.65,6209.07,3033.81
T02840,01-10-2024,Lower Bavaria,Ingolstadt,Coca-Cola,Online,14566,1.01,14706.71,0.68,9891.4,4815.31
T02841,01-10-2024,Lower Bavaria,Ingolstadt,Pepsi,Retail,19033,1.16,21985.98,0.54,10241.47,11744.51
T02842,01-10-2024,Lower Bavaria,Ingolstadt,Pepsi,Supermarket,8392,0.95,7935.41,0.69,5760.39,2175.02
T02843,01-10-2024,Lower Bavaria,Ingolstadt,Pepsi,Club/Bar,18854,0.89,16813.14,0.55,10376.45,6436.69
T02844,01-10-2024,Lower Bavaria,Ingolstadt,Pepsi,Online,12099,1.07,12936.81,0.66,8031.93,4904.88
T02845,01-10-2024,Swabia,Erlangen,Club-Mate,Retail,5628,1.28,7225.05,0.84,4741.04,2484.01
T02846,01-10-2024,Swabia,Erlangen,Club-Mate,Supermarket,2283,1.21,2768.08,0.81,1849.59,918.48
T02847,01-10-2024,Swabia,Erlangen,Club-Mate,Club/Bar,5925,1.3,7681.71,0.82,4829.86,2851.85
T02848,01-10-2024,Swabia,Erlangen,Club-Mate,Online,4750,1.28,6064.66,0.93,4432.82,1631.84
T02849,01-10-2024,Swabia,Erlangen,Coca-Cola,Retail,14042,0.81,11424.82,0.67,9478.14,1946.68
T02850,01-10-2024,Swabia,Erlangen,Coca-Cola,Supermarket,16164,1.17,18965.07,0.56,9103.78,9861.29
T02851,01-10-2024,Swabia,Erlangen,Coca-Cola,Club/Bar,14975,1.12,16819.99,0.51,7657.31,9162.68
T02852,01-10-2024,Swabia,Erlangen,Coca-Cola,Online,19814,0.91,17991.09,0.65,12962.37,5028.72
T02853,01-10-2024,Swabia,Erlangen,Pepsi,Retail,11171,0.85,9500.57,0.65,7284.79,2215.79
T02854,01-10-2024,Swabia,Erlangen,Pepsi,Supermarket,18979,1.01,19237.8,0.65,12377.27,6860.53
T02855,01-10-2024,Swabia,Erlangen,Pepsi,Club/Bar,13982,0.98,13675.16,0.6,8343.94,5331.22
T02856,01-10-2024,Swabia,Erlangen,Pepsi,Online,10520,1.18,12417.02,0.52,5479.32,6937.7
T02857,01-10-2024,Upper Palatinate,Bayreuth,Club-Mate,Retail,3866,1.28,4954.89,0.93,3601.55,1353.34
T02858,01-10-2024,Upper Palatinate,Bayreuth,Club-Mate,Supermarket,5619,1.48,8310.38,0.98,5497.64,2812.74
T02859,01-10-2024,Upper Palatinate,Bayreuth,Club-Mate,Club/Bar,2966,1.41,4169.59,0.92,2727.25,1442.34
T02860,01-10-2024,Upper Palatinate,Bayreuth,Club-Mate,Online,5632,1.43,8040.76,0.87,4897.23,3143.54
T02861,01-10-2024,Upper Palatinate,Bayreuth,Coca-Cola,Retail,15980,1.15,18347.2,0.56,8943.31,9403.9
T02862,01-10-2024,Upper Palatinate,Bayreuth,Coca-Cola,Supermarket,8662,1.19,10341.78,0.64,5521.27,4820.51
T02863,01-10-2024,Upper Palatinate,Bayreuth,Coca-Cola,Club/Bar,12175,1.08,13185.98,0.52,6289.29,6896.7
T02864,01-10-2024,Upper Palatinate,Bayreuth,Coca-Cola,Online,19141,1.07,20531.21,0.66,12541.07,7990.14
T02865,01-10-2024,Upper Palatinate,Bayreuth,Pepsi,Retail,18607,1.08,20025.5,0.58,10822.31,9203.19
T02866,01-10-2024,Upper Palatinate,Bayreuth,Pepsi,Supermarket,11426,0.83,9439.17,0.67,7615.49,1823.67
T02867,01-10-2024,Upper Palatinate,Bayreuth,Pepsi,Club/Bar,14936,1.12,16783.26,0.56,8416.82,8366.44
T02868,01-10-2024,Upper Palatinate,Bayreuth,Pepsi,Online,11826,1.03,12145.48,0.59,6971.25,5174.22
T02869,01-10-2024,Lower Franconia,Bamberg,Club-Mate,Retail,3612,1.29,4676.09,0.81,2916.76,1759.33
T02870,01-10-2024,Lower Franconia,Bamberg,Club-Mate,Supermarket,2288,1.46,3338,0.9,2061.67,1276.33
T02871,01-10-2024,Lower Franconia,Bamberg,Club-Mate,Club/Bar,5799,1.23,7109.2,0.89,5133.48,1975.71
T02872,01-10-2024,Lower Franconia,Bamberg,Club-Mate,Online,6492,1.42,9219.79,0.94,6124.89,3094.9
T02873,01-10-2024,Lower Franconia,Bamberg,Coca-Cola,Retail,10887,0.84,9111.11,0.6,6568.32,2542.78
T02874,01-10-2024,Lower Franconia,Bamberg,Coca-Cola,Supermarket,14099,1.07,15054.57,0.65,9197.66,5856.91
T02875,01-10-2024,Lower Franconia,Bamberg,Coca-Cola,Club/Bar,15731,1.07,16819.78,0.58,9096.07,7723.7
T02876,01-10-2024,Lower Franconia,Bamberg,Coca-Cola,Online,9146,0.95,8684.1,0.6,5462.23,3221.87
T02877,01-10-2024,Lower Franconia,Bamberg,Pepsi,Retail,13526,0.83,11244.43,0.54,7271.85,3972.59
T02878,01-10-2024,Lower Franconia,Bamberg,Pepsi,Supermarket,14976,1.17,17528.88,0.59,8785.24,8743.64
T02879,01-10-2024,Lower Franconia,Bamberg,Pepsi,Club/Bar,10551,1.02,10746.62,0.65,6882.89,3863.74
T02880,01-10-2024,Lower Franconia,Bamberg,Pepsi,Online,14244,0.88,12464.38,0.69,9853.15,2611.23
T02881,01-10-2024,Lower Bavaria,Passau,Club-Mate,Retail,4638,1.27,5903.09,0.96,4474.53,1428.56
T02882,01-10-2024,Lower Bavaria,Passau,Club-Mate,Supermarket,5401,1.46,7891.86,0.85,4598.67,3293.19
T02883,01-10-2024,Lower Bavaria,Passau,Club-Mate,Club/Bar,2916,1.47,4301.09,0.9,2630.1,1670.98
T02884,01-10-2024,Lower Bavaria,Passau,Club-Mate,Online,2717,1.48,4033.59,0.97,2641.37,1392.22
T02885,01-10-2024,Lower Bavaria,Passau,Coca-Cola,Retail,14927,0.86,12808.85,0.63,9437.66,3371.19
T02886,01-10-2024,Lower Bavaria,Passau,Coca-Cola,Supermarket,11637,1.01,11803.02,0.59,6920.14,4882.89
T02887,01-10-2024,Lower Bavaria,Passau,Coca-Cola,Club/Bar,8659,1.1,9549.97,0.65,5636.84,3913.13
T02888,01-10-2024,Lower Bavaria,Passau,Coca-Cola,Online,18894,1.2,22651.1,0.67,12575.93,10075.17
T02889,01-10-2024,Lower Bavaria,Passau,Pepsi,Retail,9408,0.96,9077.11,0.6,5677.37,3399.74
T02890,01-10-2024,Lower Bavaria,Passau,Pepsi,Supermarket,16906,1.11,18686.2,0.67,11349.09,7337.12
T02891,01-10-2024,Lower Bavaria,Passau,Pepsi,Club/Bar,13162,1.04,13645.28,0.54,7065.94,6579.34
T02892,01-10-2024,Lower Bavaria,Passau,Pepsi,Online,13407,0.94,12654.69,0.6,8083.22,4571.47
T02893,01-10-2024,Upper Franconia,Rosenheim,Club-Mate,Retail,2076,1.25,2599.28,0.93,1930.64,668.64
T02894,01-10-2024,Upper Franconia,Rosenheim,Club-Mate,Supermarket,5977,1.44,8634.08,0.81,4853.39,3780.69
T02895,01-10-2024,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6054,1.4,8478.66,0.82,4973.45,3505.21
T02896,01-10-2024,Upper Franconia,Rosenheim,Club-Mate,Online,5316,1.31,6952.41,0.94,5010.56,1941.84
T02897,01-10-2024,Upper Franconia,Rosenheim,Coca-Cola,Retail,13371,0.87,11679.39,0.66,8879.34,2800.05
T02898,01-10-2024,Upper Franconia,Rosenheim,Coca-Cola,Supermarket,10764,0.83,8955.96,0.52,5566.57,3389.4
T02899,01-10-2024,Upper Franconia,Rosenheim,Coca-Cola,Club/Bar,16116,1.09,17510.8,0.6,9655.23,7855.56
T02900,01-10-2024,Upper Franconia,Rosenheim,Coca-Cola,Online,17627,0.95,16657.74,0.53,9324.18,7333.57
T02901,01-10-2024,Upper Franconia,Rosenheim,Pepsi,Retail,11740,0.9,10555.74,0.7,8210.02,2345.72
T02902,01-10-2024,Upper Franconia,Rosenheim,Pepsi,Supermarket,15404,0.93,14381.27,0.57,8771.9,5609.37
T02903,01-10-2024,Upper Franconia,Rosenheim,Pepsi,Club/Bar,12492,0.82,10278.71,0.55,6831.59,3447.12
T02904,01-10-2024,Upper Franconia,Rosenheim,Pepsi,Online,17715,1.16,20637.21,0.69,12265.18,8372.03
T02905,01-11-2024,Upper Bavaria,Munich,Club-Mate,Retail,6842,1.38,9420.82,0.97,6642.71,2778.11
T02906,01-11-2024,Upper Bavaria,Munich,Club-Mate,Supermarket,3260,1.43,4666.21,0.81,2653.86,2012.34
T02907,01-11-2024,Upper Bavaria,Munich,Club-Mate,Club/Bar,4169,1.25,5230.23,0.81,3380.96,1849.28
T02908,01-11-2024,Upper Bavaria,Munich,Club-Mate,Online,3049,1.35,4118.61,0.97,2959.78,1158.83
T02909,01-11-2024,Upper Bavaria,Munich,Coca-Cola,Retail,15546,0.91,14178.5,0.56,8709.13,5469.37
T02910,01-11-2024,Upper Bavaria,Munich,Coca-Cola,Supermarket,18542,1.14,21084.61,0.54,10099.05,10985.55
T02911,01-11-2024,Upper Bavaria,Munich,Coca-Cola,Club/Bar,19799,1.17,23102.08,0.65,12932.21,10169.87
T02912,01-11-2024,Upper Bavaria,Munich,Coca-Cola,Online,8948,0.81,7223.28,0.52,4668.3,2554.98
T02913,01-11-2024,Upper Bavaria,Munich,Pepsi,Retail,9434,0.81,7606.39,0.63,5900.68,1705.72
T02914,01-11-2024,Upper Bavaria,Munich,Pepsi,Supermarket,15441,0.89,13729.78,0.62,9607.76,4122.02
T02915,01-11-2024,Upper Bavaria,Munich,Pepsi,Club/Bar,9246,0.94,8686.81,0.6,5526.08,3160.73
T02916,01-11-2024,Upper Bavaria,Munich,Pepsi,Online,12803,1.07,13707.44,0.55,6987.26,6720.18
T02917,01-11-2024,Lower Bavaria,Nuremberg,Club-Mate,Retail,5687,1.45,8225.48,0.99,5632.78,2592.7
T02918,01-11-2024,Lower Bavaria,Nuremberg,Club-Mate,Supermarket,4215,1.48,6240.93,0.98,4133.55,2107.38
T02919,01-11-2024,Lower Bavaria,Nuremberg,Club-Mate,Club/Bar,3211,1.45,4662.23,0.83,2676.66,1985.57
T02920,01-11-2024,Lower Bavaria,Nuremberg,Club-Mate,Online,4004,1.21,4844.86,0.9,3623.14,1221.72
T02921,01-11-2024,Lower Bavaria,Nuremberg,Coca-Cola,Retail,16545,1.07,17701.73,0.59,9713.48,7988.25
T02922,01-11-2024,Lower Bavaria,Nuremberg,Coca-Cola,Supermarket,12365,0.87,10712.63,0.67,8252.48,2460.15
T02923,01-11-2024,Lower Bavaria,Nuremberg,Coca-Cola,Club/Bar,9561,1.03,9872.25,0.54,5161.23,4711.02
T02924,01-11-2024,Lower Bavaria,Nuremberg,Coca-Cola,Online,13712,0.97,13359.68,0.61,8311.98,5047.7
T02925,01-11-2024,Lower Bavaria,Nuremberg,Pepsi,Retail,11005,1.07,11768.61,0.64,7085.98,4682.63
T02926,01-11-2024,Lower Bavaria,Nuremberg,Pepsi,Supermarket,13023,1.04,13592.51,0.61,7921.59,5670.92
T02927,01-11-2024,Lower Bavaria,Nuremberg,Pepsi,Club/Bar,18382,0.92,16901.42,0.69,12613.61,4287.81
T02928,01-11-2024,Lower Bavaria,Nuremberg,Pepsi,Online,14911,0.81,12045.14,0.55,8185.96,3859.18
